0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion_label
-636.3284,67.115746,-15.966241,4.9848886,3.678653,0.79736257,-11.596442,2.4776044,-10.262893,-7.0668063,-1.8124378,-3.9394994,-5.9389787,-2.4943268,-4.41677,-5.6086273,-1.0541736,-2.592517,-6.016905,-2.2745752,-1.7451228,-1.9723495,-2.1114352,-0.25861877,0.29116532,-2.5427966,-3.1969404,-0.6247313,-2.4306874,-1.3593237,-2.5258849,-3.3774428,-1.1079644,0.17522669,0.8188538,2.621461,1.2891303,0.3468988,0.8251909,3.0132616,happy
-623.5609,64.29266,-16.984367,1.9863328,-0.77768683,-1.0957052,-10.206499,-1.0956904,-12.033014,-9.559129,-2.6313572,-3.4545598,-7.2920847,-3.1626873,-5.1663575,-7.7712326,-1.5732853,-3.4892826,-7.0613337,-3.0587547,-2.8193798,-4.8992167,-3.5945065,-1.6600976,0.04873252,-2.431363,-3.051217,-0.45355666,-2.2738674,-0.5351764,-0.3375215,0.012626863,2.0770226,1.7802615,1.1372727,1.1397474,-0.3237744,-1.6315455,-0.95964605,1.3449457,happy
-621.7522,65.94344,-13.400203,4.6448717,0.7613918,0.4328808,-9.629009,-0.96714395,-10.922279,-7.44106,-1.0519143,-2.3797553,-6.1604385,-2.5791564,-4.908133,-5.849735,-1.2042193,-3.5736337,-6.9027057,-1.8949376,-2.7804725,-3.7802873,-2.5693054,-1.049765,0.22397764,-3.1471548,-3.2577202,-1.5001436,-2.953444,-1.2396653,-1.201454,0.147017,1.9103749,0.8751069,1.1563838,1.9087954,0.8675421,-0.018671367,-0.066788375,0.68354887,happy
-507.97903,55.327007,-24.597252,-2.29639,2.2030914,-5.13373,-15.9404745,-2.384277,-10.304943,-11.138833,-1.3275423,-7.337683,-9.678197,-2.4866636,-7.3643074,-7.884478,-2.4470065,-3.2247083,-8.413756,-2.5154827,-0.40507245,-0.72660404,-0.51970416,0.0069195977,0.5109423,-3.0118513,-2.953579,0.5687703,-1.5101563,0.1638217,-0.5536831,-1.7092429,0.43307188,1.444651,2.3784971,3.351133,1.9365718,1.8881568,1.5582788,2.106982,happy
-509.58395,59.14795,-25.002707,-2.6429157,1.5179118,-3.107946,-16.754808,-3.8577054,-9.711455,-10.388177,-2.202863,-6.085075,-8.971969,-2.2867906,-5.613216,-7.3281136,-1.5478508,-1.6469029,-7.9584775,-0.17847848,1.176946,-0.21512628,-0.061856743,0.09737142,0.7939473,-2.179006,-3.002345,0.25117746,-1.8503578,-0.63051564,-1.6803248,-1.887995,-0.1964087,0.14454435,0.586496,1.7274991,1.4608759,3.0874827,3.8697612,4.453938,happy
-564.886,59.037647,-17.660675,-0.29245836,0.6204667,-0.5198708,-12.686069,-5.5435715,-11.660214,-10.052526,-0.9895535,-3.7621117,-9.788853,-4.707024,-5.0041957,-8.387944,-2.1644778,-2.8855674,-9.528622,-3.2271237,-3.3701077,-4.533599,-3.7977495,-1.2798077,1.2261288,-0.5347448,-2.9546487,0.17967732,0.18015325,1.2454013,0.50761247,1.1545345,1.718979,2.059041,-0.3519675,-0.19539168,-0.029031381,1.4504803,2.0006435,4.0671415,happy
-558.6029,57.735268,-17.925465,0.6474384,-0.6263508,-1.7978332,-13.934751,-3.521386,-10.3474245,-10.2803755,-3.0889096,-5.3283057,-10.227825,-3.1592925,-6.3280315,-8.698458,-2.5679736,-3.153545,-9.31044,-1.6447996,-0.9028996,-1.7794402,-1.8123006,-0.4561028,0.52837527,-2.6621692,-4.4437385,-0.09302397,-1.2538114,0.47309896,-0.3334796,-0.09615593,0.11959998,1.7061555,0.3801645,1.2762493,1.4119673,2.4763055,3.5780237,5.170233,happy
-706.5462,70.95973,-4.136592,6.6439753,-0.8450789,3.2053216,-10.462762,2.9966118,-11.937458,-4.443748,-5.141396,-3.6179626,-4.571275,-5.1432557,-5.832727,-3.367124,-0.07210244,-3.911973,-5.1930537,-2.9575596,-4.560502,-2.7368772,-4.24217,-4.677089,-1.3829831,-3.4277692,-2.8065376,-2.5578234,-1.0734798,1.1746631,-1.1342698,-0.26757574,0.54672366,0.46765748,1.278057,2.4602218,1.9991837,3.2066677,5.718676,6.966397,sad
-696.2251,72.61911,-5.971652,6.434627,-0.2762452,2.8364089,-9.820615,3.4400737,-9.201118,-5.085862,-4.289515,-2.8661973,-2.9726012,-5.1390038,-3.4942698,-4.2632737,-0.82744336,-3.1236513,-5.798485,-2.2346954,-4.3894997,-2.8332024,-3.8073351,-4.5552063,-0.42420638,-2.6997676,-2.8066492,-2.6400852,-2.3948827,0.8151009,-2.50298,-2.1388767,0.5568344,0.8121376,1.4127872,3.4967136,3.0698614,3.317169,4.649928,5.416011,sad
-683.29425,59.915516,-0.35981494,6.508976,-1.4676181,2.8750477,-8.309567,-0.5963472,-11.488851,-5.7631593,-3.1498957,-3.2484865,-5.245757,-5.040653,-4.293874,-5.445155,-1.3202673,-4.307241,-6.719017,-2.4038703,-4.1833243,-3.444208,-3.4242268,-4.5177855,-1.1846837,-4.888149,-5.0697913,-4.624096,-3.4829116,-1.3506224,-3.0444427,-1.196434,1.2733017,0.8552889,0.6928045,0.26432467,-0.7665928,0.6452459,4.5004735,7.5162997,sad
-700.86566,62.921898,-2.619947,8.2129135,-0.48985144,4.108222,-7.795467,-0.023358103,-9.3188505,-6.341343,-3.9372575,-1.853161,-4.594819,-5.17756,-4.0791664,-5.3358603,-1.5325962,-4.0789027,-5.53674,-1.6802337,-4.1038094,-3.3197484,-3.0499446,-4.9470143,-1.8914355,-3.7227793,-5.218106,-4.184361,-3.964441,-1.9875144,-3.1234152,-2.756946,-0.10409977,0.3339604,1.5430464,3.1330218,3.2354157,4.054074,7.0644913,8.328933,sad
-684.31573,62.340847,-8.324207,5.9357667,-1.9212881,-1.0301524,-10.189304,-1.967844,-11.886773,-8.71532,-5.9609404,-3.7124434,-6.0599976,-4.174381,-4.191667,-5.160754,1.7213534,-2.1669803,-6.5772996,-3.663088,-2.221313,-2.6067796,-1.8019322,-3.1856666,1.242815,-0.76612043,-0.81336015,0.49799794,0.75650364,5.004949,2.6533709,4.556844,5.2611785,2.5426629,2.0582273,1.3756725,-1.1524827,-1.4858049,1.172184,0.6374797,sad
-702.70337,67.9131,-3.629893,8.076855,-0.73930705,2.7110705,-8.9391775,-1.2227178,-11.854862,-6.6605196,-6.6040406,-2.7997153,-5.2018313,-4.1384854,-3.89888,-4.944902,-1.0409695,-2.8923879,-5.042422,-2.284227,-1.8385737,-2.4297426,-2.9576933,-4.2809887,-0.5989528,-3.2965016,-2.3644,-0.9102171,-0.8338053,2.570706,0.47419256,2.2886512,4.347819,4.367743,4.804154,4.428346,2.2626157,0.9432499,1.4661274,0.21298426,sad
-688.776,60.152584,-4.9036407,7.6960406,-3.1103747,1.7679316,-8.34617,-2.3499694,-12.538821,-9.191037,-7.881257,-3.7299984,-7.1819487,-4.481252,-5.5689473,-7.365989,-2.0046008,-3.9699285,-7.953796,-4.4868965,-2.30183,-4.631833,-5.500812,-4.921105,-1.887728,-4.644589,-4.614756,-1.5276155,-0.5863174,3.2725408,1.2939657,2.0819554,3.2553668,2.174568,1.7066363,3.0934567,2.3731265,2.3518097,3.4433205,1.8251865,sad
-687.3986,61.031883,-7.11638,8.069417,-3.8432615,2.7920034,-11.200945,-3.3254013,-13.323005,-7.9586997,-6.2958865,-1.9197619,-7.7417617,-4.912199,-4.795567,-6.4163766,-1.5258193,-2.4935586,-7.6335664,-4.212038,-1.3606277,-4.068643,-4.696328,-4.184898,-0.9183629,-2.4877183,-2.3636012,0.32599556,2.4001863,5.980047,3.0740786,3.4592667,3.9269803,1.8971612,-0.042806875,0.33677,-1.1134076,-0.9831302,1.5208341,0.4905528,sad
-588.2537,59.247963,-8.007299,4.542206,-1.3240749,0.97312605,-9.401972,2.055399,-7.919817,-6.6781945,-1.9953741,-2.8655589,-2.086076,-2.5841715,-3.6021729,-3.2447562,-0.2966418,-2.6106515,-5.3233576,-2.1172328,-3.5679572,-2.1520596,-1.4877539,-0.9573945,1.6112802,0.90981996,-0.6670487,0.24257787,-2.0387537,0.12060246,0.09465217,0.7033847,3.2739418,2.3742404,0.6537068,0.7476317,-0.67048657,-0.39736032,1.2820964,2.0152059,angry
-564.9818,62.465103,-14.487927,3.4400377,-1.1810224,0.26285583,-10.752198,2.646129,-10.449388,-5.05966,-0.90070343,-1.5124356,-1.1195512,-2.6581008,-2.7557492,-3.3202991,-0.91456425,-2.6984088,-5.2312756,-2.091293,-2.6904857,-1.6965368,-1.176203,0.39958072,2.3272688,0.030128723,-0.66663694,-0.17817666,-1.5236353,0.54957956,-0.59535295,1.0851934,2.9014633,1.544752,0.56618935,0.9017466,-1.2271084,0.01268786,1.6090661,2.3887935,angry
-602.7209,62.84519,-8.394002,6.589411,-4.3759093,1.4356266,-10.295984,3.8481052,-10.856516,-5.5122113,-4.1941566,-1.5423422,-4.7062216,-3.528861,-4.0414658,-5.4528317,-1.0319418,-3.105657,-6.5721807,-1.9306378,-4.0764003,-3.934915,-4.982155,-2.8436613,-1.7389929,-1.4997833,-2.5790186,0.777966,-1.3268437,0.6884005,0.47132832,0.47858873,2.801268,2.2618873,2.0303283,2.6336997,1.2030382,1.1294992,1.1396244,1.329774,angry
-590.8822,59.8463,-14.2538395,4.344372,-5.582291,-0.55923235,-13.923412,3.8070235,-11.936244,-6.5984015,-4.050676,-2.3211436,-4.304013,-2.726973,-4.385263,-6.2546644,0.5451095,-3.2156956,-6.0512857,-0.9606694,-4.59236,-5.4099646,-5.69212,-3.3109477,-1.5967163,-2.1930153,-3.445889,-0.14768781,-1.5727551,0.7186905,-0.01582563,0.14256154,2.8812287,1.7179582,3.0679946,4.199066,1.9292799,0.88428915,0.44001895,0.5440078,angry
-477.00308,51.98464,-22.43621,0.079662636,-4.303525,-6.375623,-13.338382,3.2944665,-10.27578,-8.972215,-0.73087966,-4.7898574,-4.3287773,-2.0812852,-5.9768295,-4.1577854,-1.9779592,-1.8689731,-3.1769683,0.6150065,0.6798789,1.4518486,1.5432032,1.7598023,2.1803868,0.9732831,-0.38153726,-0.2500584,-0.8813735,1.3235177,0.97436976,2.4258883,2.949381,0.34462154,-0.9392892,-0.5925821,-1.4602377,0.7212529,1.5512365,0.41344878,angry
-502.75406,55.81529,-22.514963,-0.38626757,-4.559094,-6.385681,-12.998574,5.385625,-8.096994,-8.746944,-1.6673539,-4.6842523,-4.3427157,-1.1221287,-5.8018293,-4.8109164,-1.3239919,-2.1611156,-5.8387957,-0.7410693,-0.9047955,0.3886204,0.38554543,1.2427555,1.4814929,-0.42008898,-0.9485066,0.27555442,-0.11418217,2.429964,1.7291459,2.251931,2.4146857,0.42188758,0.43238795,1.8468884,0.04607574,0.85415095,0.48604694,-0.33676144,angry
-437.46176,46.474915,-25.999445,-5.8879867,-9.137497,-9.274363,-16.633015,1.2840623,-11.299039,-13.147175,-4.465234,-6.250961,-8.2641,-3.2917483,-8.560137,-7.1119947,-5.0630894,-2.7727842,-4.815861,0.56009245,0.4811575,2.339,2.460127,2.7200558,4.3831344,3.0406494,2.728978,2.7222424,0.087785475,0.46455196,-0.8208535,-0.48760504,0.17347932,-0.32788172,-2.3478534,-0.6418919,-1.4548439,0.13683859,0.76702493,0.09728458,angry
-453.88705,48.402576,-28.487484,-3.6462314,-8.611464,-9.896744,-16.036991,2.3280637,-11.231367,-12.242676,-3.3367684,-5.9945483,-8.363049,-3.659441,-8.59491,-7.571192,-3.5960212,-3.5710366,-4.3394966,1.1804795,0.65126264,0.48807916,-1.0521469,0.681064,1.9864775,0.24524227,2.1491258,3.5130694,1.8316501,2.5319595,0.25651103,-0.9410247,0.93948674,-0.11575115,-0.16339491,1.7719251,-0.9893413,-0.7199848,-0.73098373,0.4234519,angry
-595.8171,59.382217,-25.655392,1.5161914,-4.8676615,-1.9652693,-16.650066,0.68378323,-14.741965,-8.69511,-4.6204305,-6.8369813,-6.595383,-4.5245237,-7.234866,-2.241413,-0.98980343,-3.139681,-6.348796,-4.9567494,-5.892289,-3.3463328,-1.2496473,0.9871928,5.9178977,5.8452363,5.3764324,7.4361525,5.3797593,5.421964,0.47456914,1.7172666,2.9520187,1.6205812,1.1033071,1.1596823,-1.6126441,-1.5293792,-0.080754526,-0.03654744,fearful
-599.1613,56.84228,-22.899435,-1.210327,-5.610211,-1.7112188,-14.993201,1.2717696,-14.38086,-10.10225,-4.706261,-5.4223394,-6.8581696,-4.8183703,-7.0538516,-3.2698598,0.31341988,-3.8490126,-6.7497153,-2.7632143,-2.4143133,-1.159502,1.3200455,3.285608,7.3439255,6.3479834,5.7055535,4.83719,3.5932562,4.108419,-0.64971083,0.06622914,1.5545442,0.6102281,0.8989074,0.5131785,-1.835002,-2.8752413,-0.8839985,0.050172996,fearful
-584.6368,53.946198,-23.683254,1.0352305,-6.6190166,0.15367812,-15.050793,-0.9471065,-15.154127,-9.587488,-3.8004522,-3.3235002,-8.445857,-4.556413,-5.6523237,-4.85229,-0.58041453,-4.340731,-7.073967,-2.5782428,-3.7413592,-2.8296635,0.0685883,1.88285,6.52336,5.3938365,5.1320257,5.3161483,4.1794434,4.9050946,0.13656978,1.3044726,3.9377177,1.9207691,0.37841195,1.4730214,-1.9547869,-1.8723251,-0.10421392,-0.29212484,fearful
-590.8616,50.688057,-24.538645,-3.347786,-7.2955213,0.35064092,-15.734378,-3.0930223,-17.794012,-10.360826,-3.7984352,-3.4389179,-9.616912,-5.9307113,-7.3055606,-2.4053574,-0.3552994,-5.276061,-7.654717,-1.9498909,-3.8563316,-0.88126445,3.959056,7.0961595,11.709409,10.775715,6.7308145,6.0540915,3.1405106,2.6970887,-2.8236876,-0.7067794,1.7117753,0.08350855,0.9315515,0.69552803,-2.840997,-2.4171293,-0.6078545,0.32257897,fearful
-535.523,44.54064,-30.301683,-4.1415024,-7.739762,-6.3114443,-17.439528,-2.251262,-12.8389,-10.43201,-4.374937,-3.2262971,-8.528458,-6.466594,-6.4820876,-3.8969264,0.85370505,1.4299257,2.03776,7.760972,10.7858305,7.3336744,6.415595,1.510663,0.78286,-2.5756798,-4.872217,0.123934105,-0.8907691,0.7288168,-4.5309286,-4.877432,-1.5783073,-2.5731905,0.92743295,-0.48191255,-2.188053,-0.62732726,2.1475334,3.707369,fearful
-519.63324,42.272,-30.099941,-3.093581,-8.013828,-4.3675427,-18.46374,-2.3117518,-12.013569,-12.069893,-5.05816,-5.0358105,-9.207201,-5.8272023,-4.7039332,-3.176605,1.0687908,0.6411238,-0.19015852,7.5892167,12.221997,9.134248,8.235632,2.6093988,2.0924242,-2.5302687,-5.791417,-1.1909015,-1.448684,0.67692536,-4.0417295,-3.2748997,-1.91407,-2.8741846,-0.004225074,1.2092414,-1.3599772,-1.7628245,0.22840671,0.36634108,fearful
-515.9983,38.055786,-27.663738,-3.2252216,-11.483253,-1.9800559,-17.871073,-2.4275858,-12.107834,-9.330831,-5.251732,-4.981838,-10.160073,-5.14034,-6.8752356,-4.1509633,0.6384021,0.37605828,-0.06922651,5.582479,8.011747,6.9477654,6.7397127,4.1190777,3.6132867,-0.05586414,-4.3583827,-0.4470073,-2.3745828,0.15251869,-4.1656976,-3.184263,-1.0778918,-2.7199814,-0.8844322,-0.7254076,-1.1197776,0.6271089,2.1718228,0.9772243,fearful
-508.61215,42.668716,-26.237993,-3.0115821,-10.191428,-2.5118136,-15.029951,-4.417139,-14.136554,-11.3241625,-2.822758,-3.4599664,-8.981435,-5.399793,-5.283487,-3.592939,0.40819797,0.19700216,1.2913009,8.51649,9.991015,6.996783,7.125901,3.3213656,3.9096203,0.30270866,-2.3910909,1.1339252,-1.8475878,-0.7994174,-4.6867414,-2.2586389,0.76786786,-2.296279,-0.69124,-0.34779814,-0.9116416,1.4108715,2.7068028,0.97253746,fearful
-666.80176,72.579124,-11.815957,6.9202304,-2.7584271,0.749238,-5.3767095,1.8880272,-13.4000025,-4.9366508,-2.646663,-0.79795146,-4.509567,-2.0346909,-3.020755,-3.8283153,0.4900681,-3.080978,-4.469811,-1.5064778,-4.158707,-3.0628018,-4.473239,-2.7909884,-1.5957379,-3.7192786,-3.209113,-3.547093,-1.7491064,-0.62324655,-2.6859264,-0.27352506,-0.33463773,-1.4176489,0.02718612,-0.9928719,0.09361886,0.83877164,1.7961481,2.1408112,disgust
-676.8212,79.525734,-12.700563,8.421185,-1.8144246,-0.36520377,-5.796458,1.6079459,-12.252427,-7.24475,-3.7815435,-0.11595078,-3.9112654,-3.86191,-2.9501412,-6.477372,-0.36164096,-2.3343136,-4.5076118,-3.1929011,-3.0816417,-2.7380035,-4.835578,-2.9368505,-2.3235857,-2.7204795,-4.5575304,-4.647194,-3.0770812,-2.3762898,-3.4080133,-2.0804513,-1.3964174,-1.721295,0.21037458,1.284015,-0.07792355,-0.53810793,1.5260468,0.08996314,disgust
-648.5525,72.06284,-7.534307,7.6733623,-3.249207,2.9102335,-6.597658,0.034335345,-10.93742,-7.287062,-3.40888,0.5971239,-6.967582,-3.1770034,-3.2907102,-6.5760345,-1.636847,-3.3545625,-6.6101227,-2.404524,-3.350582,-3.8494613,-5.324763,-2.4094515,-3.521709,-3.0322964,-6.4666934,-4.609209,-2.5633507,-5.5060153,-5.082713,-3.9854734,-2.5820167,-2.0618465,0.29041427,2.36827,2.1819153,2.874415,2.9420125,1.4292755,disgust
-653.723,71.55224,-12.836388,6.1638565,-2.0914633,0.5635095,-8.865092,-0.99780977,-13.018609,-8.319363,-1.9783113,0.5650333,-8.12291,-3.5239596,-3.3837883,-7.747059,-2.4844875,-3.8975463,-5.964567,-1.8364873,-3.717548,-4.6072836,-4.942756,-3.3607364,-3.848153,-3.5351717,-6.570595,-3.6411452,-2.058661,-5.0494776,-4.336431,-2.729545,-2.345471,-1.5957855,0.10444014,1.2868842,1.3321309,1.5992306,2.7782748,2.262775,disgust
-610.62225,69.0307,-17.941748,7.085806,-4.9329934,-2.7218773,-9.898748,1.7689624,-12.767783,-8.337047,-3.3750827,-1.2256464,-5.975884,-5.064969,-4.3636622,-5.4697247,-1.5591459,-4.139186,-6.873174,-2.4110608,-4.2031736,-3.5412664,-4.336799,-3.829419,-2.9348989,-3.4812748,-4.0816417,-3.7878864,-2.646964,-1.8780181,-2.7260497,-0.8525361,-0.020610692,0.16366255,1.4915519,2.5856872,0.72843164,0.9385716,2.1045854,1.5525409,disgust
-604.80096,67.3899,-13.988151,8.43896,-4.720516,-2.0792239,-7.776218,2.8520653,-10.106051,-6.681344,-3.561178,0.10706911,-4.1022253,-2.9364653,-4.274714,-4.514229,-1.1516373,-3.8204408,-5.849233,-2.4375455,-3.8341265,-3.4900594,-4.110021,-3.1759624,-1.9252346,-2.53498,-4.4051,-2.8684504,-1.2959497,-0.2173836,0.57703906,1.0311283,2.4021454,2.0575879,1.7368138,3.014053,1.2478228,1.3574387,2.1302502,1.9243145,disgust
-578.7148,68.02484,-12.293321,3.3390753,-6.655989,-2.293285,-8.483037,-3.113781,-14.665143,-8.832307,-3.131414,-1.8985447,-9.200716,-3.4981396,-2.0294335,-8.325543,-3.2876918,-3.045805,-7.462406,-2.814198,-3.4229314,-3.534803,-5.5906425,-4.689214,-3.3230646,-3.940656,-7.2509856,-3.7714674,-1.7934455,-4.847216,-1.7674928,1.5584617,1.0272663,3.8093548,3.5030987,3.4662833,2.4278917,1.745575,1.9214411,2.3614538,disgust
-587.31866,68.01829,-14.568759,4.6844726,-6.2608867,-1.0763566,-8.895313,-2.3191297,-12.355954,-7.5472345,-3.6468916,-0.09318428,-7.302063,-1.9395735,-2.0569496,-7.9440694,-1.9526592,-1.9014934,-7.022135,-1.3197651,-2.193751,-4.0513477,-6.9170017,-3.028616,-4.37676,-3.7145061,-4.6019535,-3.7337456,-1.9909649,-3.45308,-2.712269,-0.37459418,1.2432942,2.0599766,1.8678015,3.8145092,3.3890662,4.3730006,5.7104864,3.882066,disgust
-601.55707,56.22707,-14.788618,5.832396,-0.5447873,1.7596614,-13.9631815,3.9500954,-7.4126754,-1.8806309,-2.538129,-3.536913,-2.970739,-4.0528045,-4.246459,-1.4222713,-0.22619922,-0.111434385,-1.1925914,1.4497008,-1.9456221,-0.5607298,-0.9534905,0.32066914,1.4094795,-0.28900114,-1.8630036,-0.90189904,-1.7390429,0.81267565,-0.3904936,1.27839,2.9369595,2.0535686,2.0945399,3.9721546,2.216991,3.2232034,1.9913541,1.1845533,surprised
-628.42194,57.84643,-15.041886,1.5338743,-2.6143193,1.5111591,-12.51113,3.1742525,-7.906259,-3.803382,-4.8641777,-3.9710584,-5.7344947,-3.7001534,-3.522891,-3.4755392,-0.44763792,-0.52580744,-2.500468,-0.7165317,-2.4009757,-1.9906477,-1.7273949,-1.1858275,1.1619445,-0.9016517,-1.8013642,-1.324651,-3.35382,-1.0977043,-1.2139984,0.52361375,2.1512222,1.4932588,1.9249824,1.7688235,0.53685665,1.2292627,1.3585196,1.0911798,surprised
-622.95514,55.443245,-11.811409,2.722286,-3.9047043,0.62918544,-12.626839,2.8669498,-9.456175,-4.9436717,-3.3962889,-2.588792,-6.8830247,-3.2313535,-5.195956,-5.2973742,0.2693966,-1.11708,-4.604162,1.5437576,-2.1081104,-1.8968029,-3.0418932,-1.115663,-0.3555677,-1.7385151,-2.3156044,0.05438467,-2.0528107,-0.44396457,-1.5979631,-1.2812674,-0.21030435,-0.08521552,-0.1940323,1.814751,1.8532652,2.5449688,2.5244992,1.3831071,surprised
-615.47516,57.472298,-15.626009,3.1130269,-2.8661315,1.6390876,-15.600986,0.78077304,-11.471948,-5.5486,-5.0323143,-3.548146,-6.5748534,-4.4573746,-5.011845,-3.0914648,1.7691952,-0.332727,-3.8341663,0.43132034,-3.464099,-3.6553,-3.3894918,-1.4799632,0.60296726,-0.575969,-2.341702,-0.63825834,-1.2779346,0.84349996,-0.48891073,-0.05648489,1.4841732,2.5643766,2.3604906,3.0425086,0.8438387,1.0045139,1.7999481,0.710453,surprised
-564.7623,54.849766,-19.824144,4.487412,-4.223751,0.4460904,-12.74342,3.2136304,-8.929535,-4.848646,-3.440392,-3.9251094,-4.478769,-3.1258082,-4.371602,0.78994536,2.9971592,3.5337422,-1.6616362,0.07888225,-2.9687834,-3.350833,-3.5449114,-1.6461918,0.89268535,-0.83289295,-4.123803,-1.2696351,-1.7244391,1.4612778,1.1768135,2.4442887,0.7908054,3.0038803,4.122683,3.4836268,1.8332537,1.6943887,1.0428263,2.4072723,surprised
-574.09515,56.993507,-20.57765,0.95600295,-4.247905,-1.0783086,-14.463271,3.3202925,-8.172607,-4.008372,-4.2820487,-3.434837,-4.926553,-3.5005183,-2.9101987,0.65870005,3.0105994,2.7220073,-1.1512849,0.26705578,-1.5389073,-0.90677404,-3.8753228,-1.9893988,0.10394507,-2.8872123,-4.82539,-1.6600059,-2.9139326,1.0580814,-0.55234927,0.73565483,2.004665,2.4207222,2.7347229,2.1973286,-0.049626842,1.3488592,2.0771306,2.8971813,surprised
-558.19916,47.084106,-15.010587,2.2082465,-8.0792465,-1.23327,-17.280085,1.9879117,-9.771471,-6.99983,-5.948878,-4.0063896,-6.202224,-1.4692943,-4.342777,-2.6920104,1.0984511,1.6811532,-1.2103196,0.84147143,-0.9090309,-1.8515726,-2.192364,-0.89448047,-0.9795015,-1.1385949,-2.696523,1.3891643,-0.5419126,1.2244226,0.59724194,1.5177134,1.3725511,2.303316,1.1719325,1.7733756,0.62559825,1.3647441,1.5674019,1.7489427,surprised
-551.6057,54.531498,-19.835558,0.4823169,-11.989706,-1.1963362,-16.381798,0.14939961,-12.804778,-7.4575467,-4.887523,-4.6384563,-7.5270443,-4.5198956,-6.673302,-4.890063,-0.84537387,-2.5547686,-5.1873,-1.0544866,-1.5701761,-0.2320581,-1.4891889,-0.15231265,0.47832742,-2.3565097,-3.8327818,-0.05185377,-1.9390479,0.5280143,-0.80297256,-0.16314258,0.1470268,1.8625689,2.0095491,2.1631608,0.842192,-0.0699645,1.3281534,1.785777,surprised
-650.82495,75.053345,-1.5596936,10.679241,3.452877,9.057185,-3.5068495,-5.2496476,-8.949531,-2.107145,-1.3579396,-7.448061,-1.8247751,-0.07149671,-4.6153173,-1.8114896,-1.3453466,-3.4674568,-2.9458497,-2.0422952,-3.0734851,-2.7333705,-0.24363825,-3.7066464,-3.8244247,-2.540304,-4.756429,-2.099851,-3.191465,-3.1673665,-2.013864,-1.1517067,-1.4596738,-2.32441,-1.6710725,-2.170782,-1.414582,-0.8785509,-2.3116655,-1.24212,neutral
-652.3244,82.7199,5.6668177,16.565447,8.281691,14.928034,-0.48059675,-0.55506,-6.1648507,0.99932677,1.9675257,-3.9197764,0.4366534,1.9783403,-1.6877965,2.1537185,0.6452179,-1.4058037,0.36514524,2.5080643,-0.489025,-0.59225035,2.6045055,-1.5133973,-0.8118761,-0.1537747,-1.9707214,-0.07822214,-2.0647655,-1.0095372,-0.3428975,0.52731836,0.42611077,0.559997,1.3078129,0.4307406,0.527667,0.94648397,-0.37626716,0.3759018,neutral
-662.19574,81.63297,-3.5776653,16.832031,1.7413347,13.511324,-3.946744,-3.5146732,-10.031097,-0.40375617,-3.0484471,-6.706131,-0.13584137,0.09227255,-5.4389625,-0.2910686,-0.6614325,-2.957105,-2.4981737,-1.501766,-2.0377302,-4.123102,-0.27023712,-2.6695042,-4.821165,-2.953522,-2.6402974,-1.8615909,-4.142227,-3.5993347,-1.7573626,-1.2257683,-2.9166715,-1.8534055,-1.2108642,-2.20525,-1.8694047,-1.9816898,-3.1362064,-2.3858497,neutral
-652.5885,77.51371,-1.5408561,17.84109,0.7131477,14.448554,-2.5529969,-4.6707406,-12.221157,-1.5976421,-3.854779,-7.1611824,-1.4848601,-0.673771,-3.786654,-0.7654651,-1.327691,-3.5085742,-2.508046,-0.79408646,-1.6457497,-3.7646544,0.3131344,-1.6100988,-3.2235901,-1.9112638,-2.53719,-1.5019598,-3.6424155,-2.6614554,-1.5382705,-0.7282786,-1.9871907,-0.66266054,-0.5461124,-2.17064,-1.4681468,-1.667005,-2.559689,-2.4423892,neutral
-671.14734,83.922676,4.414422,18.822296,1.0988159,15.853525,-4.5814576,-1.1035548,-9.938231,2.6786115,-2.2649739,-4.625286,2.9222016,1.377507,-6.4703035,1.7605909,-1.9933529,-3.1105163,-0.52365184,-0.74823284,-2.130353,-2.8624034,1.2427937,-3.7980394,-3.5786617,-1.345316,-4.130257,-1.7052119,-3.474995,-3.262913,-1.634926,-0.94266635,-2.1494007,-1.2102859,-0.88039964,-1.0254663,-1.3315727,-1.1440445,-2.580975,-1.8856716,calm
-665.8279,84.23869,-1.4056453,15.918263,0.41480917,13.920028,-6.476468,-2.6288376,-10.275372,1.3067619,-1.8277773,-4.7251716,2.3447976,1.0762953,-7.9229393,1.2268031,-1.9246289,-4.4755907,-2.1061957,-0.9617287,-2.8451033,-2.8050284,1.7431806,-4.4426494,-3.678243,-0.6877007,-4.274485,-2.2656546,-4.093369,-3.0603423,-1.7637637,-1.9917212,-2.769718,-0.9226819,-1.0708134,-1.5424368,-2.105797,-1.6310747,-2.9865937,-2.7735062,calm
-670.2019,95.914825,-2.0398586,17.43807,-0.19794634,21.545874,-5.6796083,-7.8394375,-10.625422,7.422122,-4.197183,-6.7059283,5.1207113,0.64620715,-7.895845,2.4123104,-3.1225953,-1.6892242,-0.6858826,-1.3744682,-0.75808376,-2.0596979,-0.49677506,-2.3766553,-2.8062239,-1.7131605,-3.7070312,0.3360708,-3.550807,-3.3090427,-1.7421407,-1.628753,-0.71658933,-1.9908525,-1.3372567,-0.31651464,-3.5473096,-2.1683147,-0.81266946,-1.8444865,calm
